"file","survey_area","state","issue_date","caption"
"TX-2010-11-03-04.tif","Fannin County","TX","2001","Typical landscape pattern and major soils along the Red River (Soil Survey of Fannin County, Texas; 2001)."
"TX-2010-11-03-05.tif","Fannin County","TX","2001","Pattern of soils and parent material in the Crockett general soil map unit (Soil Survey of Fannin County, Texas; 2001)."
"TX-2010-11-03-06.tif","Fayette County","TX","2004","Pattern of soils and underlying material in the Straber-Rek-Carmine general soil map unit (Soil Survey of Fayette County, Texas; 2004)."
"TX-2010-11-03-07.tif","Fayette County","TX","2004","Pattern of soils and underlying material in the terraces and flood plainsn of the Colorado River (Soil Survey of Fayette County, Texas; 2004)."
"TX-2010-11-03-08.tif","Fayette County","TX","2004","Pattern of soils and underlying material in the Hallettsville-Straber-Dubina general soil map unit (Soil Survey of Fayette County, Texas; 2004)."
"TX-2010-11-03-09.tif","Fayette County","TX","2004","Pattern of soils and underlying material in the Frelsburg-Carbengle general soil map unit (Soil Survey of Fayette County, Texas; 2004)."
"TX-2010-11-03-10.tif","Goliad County","TX","2010","Pattern of soils and underlying material in the Buchel-Meguin-Sinton general soil map unit (Soil Survey of Goliad County, Texas; 2010)."
"TX-2010-11-03-11.tif","Goliad County","TX","2010","Pattern of soils and underlying material in the Monteola-Clareville-Pernitas general soil map unit (Soil Survey of Goliad County, Texas; 2010)."
"TX-2010-11-03-12.tif","Goliad County","TX","2010","Pattern of soils and underlying material in the Papalote-Weesatche general soil map unit (Soil Survey of Goliad County, Texas; 2010)."
"TX-2010-11-03-13.tif","Goliad County","TX","2010","Pattern of soils and underlying material in the Telferner-Laewest-Edna general soil map unit (Soil Survey of Goliad County, Texas; 2010)."
"TX-2010-11-03-14.tif","Goliad County","TX","2010","Pattern of soils and underlying material in the Weesatche-Ander-Clareville general soil map unit (Soil Survey of Goliad County, Texas; 2010)."
"TX-2010-11-03-15.tif","Goliad County","TX","2010","Pattern of soils and underlying material in the Wyick-Sarco-Vidauri general soil map unit (Soil Survey of Goliad County, Texas; 2010)."
"TX-2010-11-03-16.tif","Gonzales County","TX","2006","Pattern of soils and underlying material in the Carbengle-Shiner-Frelsburg general soil map unit (Soil Survey of Gonzales County, Texas; 2006)."
"TX-2010-11-03-17.tif","Gonzales County","TX","2006","Pattern of soils and underlying material in the Edge-Rosanky general soil map unit (Soil Survey of Gonzales County, Texas; 2006)."
"TX-2010-11-03-18.tif","Gonzales County","TX","2006","Pattern of soils and underlying material in the Gillett-Bryde general soil map unit (Soil Survey of Gonzales County, Texas; 2006)."
"TX-2010-11-03-19.tif","Gonzales County","TX","2006","Pattern of soils and underlying material in the Luling-Crockett-Benchley general soil map unit (Soil Survey of Gonzales County, Texas; 2006)."
"TX-2010-11-03-20.tif","Gonzales County","TX","2006","Pattern of soils and underlying material in the Silstid-Padena general soil map unit (Soil Survey of Gonzales County, Texas; 2006)."
"TX-2010-11-03-21.tif","Gonzales County","TX","2006","Pattern of soils and underlying material in the Tabor-Chazos-Wilson general soil map unit (Soil Survey of Gonzales County, Texas; 2006)."
"TX-2010-11-03-22.tif","Hamilton County","TX","2007","Pattern of soils and underlying material in the Denton-Bolar-Oglesby and Eckrant-Evant general soil map units (Soil Survey of Hamilton County, Texas; 2007)."
"TX-2010-11-03-23.tif","Hamilton County","TX","2007","Pattern of soils and underlying material in the Minwells-Bastsil and Bosque-Frio-Venus general soil map units (Soil Survey of Hamilton County, Texas; 2007)."
"TX-2010-11-03-24.tif","Hamilton County","TX","2007","Pattern of soils and underlying material in the Nuff-Real-Cho and Cisco-Pedernales general soil map units (Soil Survey of Hamilton County, Texas; 2007)."
"TX-2010-11-03-25.tif","Hardin County","TX","2006","Pattern of soils and underlying material in the Dallardsville-Sorter-Plank general soil map unit (Soil Survey of Hardin County, Texas; 2006)."
"TX-2010-11-03-26.tif","Hardin County","TX","2006","Pattern of soils and underlying material in the Kirbyville-Waller-Otanya general soil map unit (Soil Survey of Hardin County, Texas; 2006)."
"TX-2010-11-03-27.tif","Hardin County","TX","2006","Pattern of soils and underlying material in the Aris-League-Labelle general soil map unit (Soil Survey of Hardin County, Texas; 2006)."
"TX-2010-11-03-28.tif","Hockley County","TX","","Acuff-Olton-Amarillo (Soil Survey of Hockely County, Texas)."
"TX-2010-11-03-29.tif","Hockley County","TX","","Amarillo-Acuff (Soil Survey of Hockely County, Texas)."
"TX-2010-11-03-30.tif","Hockley County","TX","","Arvana-Pep-Kimberson (Soil Survey of Hockely County, Texas)."
"TX-2010-11-03-31.tif","Hockley County","TX","","Berda-Potter-Creta (Soil Survey of Hockely County, Texas)."
"TX-2010-11-03-32.tif","Hockley County","TX","","Midessa-Portales-Drake (Soil Survey of Hockely County, Texas)."
"TX-2010-11-03-33.tif","Hockley County","TX","","Patricia-Amarillo (Soil Survey of Hockely County, Texas)."
"TX-2010-11-03-34.tif","Hockley County","TX","","Posey-Bippus-Midessa (Soil Survey of Hockely County, Texas)."
"TX-2010-11-03-35.tif","Houston County","TX","2002","Typical pattern of soils and parent material in the Kurth-Fuller-Kettys general soil map unit (Soil Survey of Houston County, Texas; 2002)."
"TX-2010-11-03-36.tif","Houston County","TX","2002","Typical pattern of soils and parent material in the Cuthbert-Kirvin-Lilbert general soil map unit (Soil Survey of Houston County, Texas; 2002)."
"TX-2010-11-03-37.tif","Houston County","TX","2002","Typical pattern of soils and parent material in the Woodtell-Etoile general soil map unit (Soil Survey of Houston County, Texas; 2002)."
"TX-2010-11-03-38.tif","Houston County","TX","2002","Typical pattern of soils and parent material in the Alto-Trawick general soil map unit (Soil Survey of Houston County, Texas; 2002)."
"TX-2010-11-03-39.tif","Houston County","TX","2002","Typical pattern of soils and parent material on terraces and along the flood plains of the Trinity River (Soil Survey of Houston County, Texas; 2002)."
"TX-2010-11-03-40.tif","Houston County","TX","2002","Typical pattern of soils and parent material on terraces, uplands, and flood plains of the Neches River (Soil Survey of Houston County, Texas; 2002)."
"TX-2010-11-03-41.tif","Jack County","TX","2005","Typical pattern of soils and underlying material in the Exray-Truce-Bonti general soil map unit (Soil Survey of Jack County, Texas; 2005)."
"TX-2010-11-03-42.tif","Jack County","TX","2005","Typical pattern of soils and underlying material in the Shatruce general soil map unit (Soil Survey of Jack County, Texas; 2005)."
"TX-2010-11-03-43.tif","Jack County","TX","2005","Typical pattern of soils and underlying material in the Hensley-Palopinto general soil map unit (Soil Survey of Jack County, Texas; 2005)."
"TX-2010-11-03-44.tif","Jack County","TX","2005","Typical pattern of soils and underlying material in the Duffau-Windthorst-Keeter general soil map unit (Soil Survey of Jack County, Texas; 2005)."
"TX-2010-11-03-45.tif","Jack County","TX","2005","Typical pattern of soils and underlying material in the Bluegrove-Kamay general soil map unit (Soil Survey of Jack County, Texas; 2005)."
"TX-2010-11-03-46.tif","Karnes County","TX","1999","Typical pattern of soils in the Coy-Monteola general soil map unit (Soil Survey of Karnes County, Texas; 1999)."
"TX-2010-11-03-47.tif","Karnes County","TX","1999","Typical pattern of soils in the Eloso-Pavelek-Rosebrock general soil map unit (Soil Survey of Karnes County, Texas; 1999)."
"TX-2010-11-03-48.tif","Karnes County","TX","1999","Typical pattern of soils in the Bryde-Gillett general soil map unit (Soil Survey of Karnes County, Texas; 1999)."
"TX-2010-11-03-49.tif","King County","TX","2007","Typical pattern of the Westill-Tilvern and Talpa-Knoco general soil map units (Soil Survey of King County, Texas; 2007)."
"TX-2010-11-03-50.tif","King County","TX","2007","Typical pattern of the Grandfield-Shrewder-Devol and Delwin-Nobscot general soil map units (Soil Survey of King County, Texas; 2007)."
"TX-2010-11-03-51.tif","Lampasas County","TX","1991","Typical pattern of soils and underlying material in the Sunev-Rumley-Oakalla general soil map unit (Soil Survey of Lampasas County, Texas; 1991)."
"TX-2010-11-03-52.tif","Lampasas County","TX","1991","Typical pattern of soils and underlying material in the Brackett-Lampasas general soil map unit (Soil Survey of Lampasas County, Texas; 1991)."
"TX-2010-11-03-53.tif","Lee County","TX","2007","Landscape and parent material of the Luling-Benchley-Crockett general soil map unit (Soil Survey of Lee County, Texas; 2007)."
"TX-2010-11-03-54.tif","Lee County","TX","2007","Landscape and parent material of the Padina-Robco-Silstid general soil map unit (Soil Survey of Lee County, Texas; 2007)."
"TX-2010-11-03-55.tif","Lee County","TX","2007","Landscape and parent material of the Singleton-Winedale-Burlewash general soil map unit (Soil Survey of Lee County, Texas; 2007)."
"TX-2010-11-03-56.tif","Lee County","TX","2007","Landscape and parent material of the Zack-Boonville-Zulch general soil map unit (Soil Survey of Lee County, Texas; 2007)."
"TX-2010-11-03-57.tif","Live Oak County","TX","2006","Pattern of soils and underlying material in the Weesatche-Pernitas general soil map unit (Soil Survey of Live Oak County, Texas; 2006)."
"TX-2010-11-03-58.tif","Live Oak County","TX","2006","Pattern of soils and underlying material in the Olmos-Sarnosa-Weesatche general soil map unit (Soil Survey of Live Oak County, Texas; 2006)."
"TX-2010-11-03-59.tif","Live Oak County","TX","2006","Pattern of soils and underlying material in the Eloso-Rosenbrock general soil map unit (Soil Survey of Live Oak County, Texas; 2006)."
"TX-2010-11-03-60.tif","Live Oak County","TX","2006","Pattern of soils and underlying material in the Esseville general soil map unit (Soil Survey of Live Oak County, Texas; 2006)."
"TX-2010-11-03-61.tif","Live Oak County","TX","2006","Pattern of soils and underlying material in the Papalote-Weesatche-Coy general soil map unit (Soil Survey of Live Oak County, Texas; 2006)."
"TX-2010-11-03-62.tif","Live Oak County","TX","2006","Pattern of soils and underlying material in the Hindes-Mata general soil map unit (Soil Survey of Live Oak County, Texas; 2006)."
"TX-2010-11-03-63.tif","Llano County","TX","1998","Typical pattern of soils and underlying material in the Castell-Keese general soil map unit (Soil Survey of Llano County, Texas; 1998)."
"TX-2010-11-03-64.tif","Loving and Winkler Counties","TX","1999","Typical pattern of soils and parent materials in the Paisano-Kinco and Kimbrough-Stegall general soil map units (Soil Survey of Loving and Winkler Counties, Texas; 1999)."
"TX-2010-11-03-65.tif","Lynn County","TX","2008","Pattern of soils and underlying materials in the Acuff-Amarillo general soil map unit (Soil Survey of Lynn County, Texas; 2008)."
"TX-2010-11-03-66.tif","Lynn County","TX","2008","Pattern of soils and underlying materials in the Arch general soil map unit (Soil Survey of Lynn County, Texas; 2008)."
"TX-2010-11-03-67.tif","Lynn County","TX","2008","Pattern of soils and underlying materials in the Brownfield-Patricia-Amarillo general soil map unit (Soil Survey of Lynn County, Texas; 2008)."
"TX-2010-11-03-68.tif","Lynn County","TX","2008","Pattern of soils and underlying materials in the Estacado-Pep general soil map unit (Soil Survey of Lynn County, Texas; 2008)."
"TX-2010-11-03-69.tif","Lynn County","TX","2008","Pattern of soils and underlying materials in the Lenorah-Hindman-Arvana general soil map unit (Soil Survey of Lynn County, Texas; 2008)."
"TX-2010-11-03-70.tif","Lynn County","TX","2008","Pattern of soils and underlying materials in the Midessa-Lenorah-Hindman general soil map unit (Soil Survey of Lynn County, Texas; 2008)."
"TX-2010-11-03-71.tif","Lynn County","TX","2008","Pattern of soils and underlying materials in the Midessa-Potter-Drake general soil map unit (Soil Survey of Lynn County, Texas; 2008)."
"TX-2010-11-03-72.tif","Lynn County","TX","2008","Pattern of soils and underlying materials in the Patricia-Amarillo general soil map unit (Soil Survey of Lynn County, Texas; 2008)."
"TX-2010-11-03-73.tif","Lynn County","TX","2008","Pattern of soils and underlying materials in the Potter-Obaro-Quinlan general soil map unit (Soil Survey of Lynn County, Texas; 2008)."
"TX-2010-11-03-74.tif","Marion and Cass Counties","TX","","Pattern of soils and parent material in the Cuthbert-Bowie-Kirvin general soil map unit (Soil Survey of Marion and Cass Counties, Texas)."
"TX-2010-11-03-75.tif","Mason County","TX","",""
"TX-2010-11-03-76.tif","Mason County","TX","",""
"TX-2010-11-03-77.tif","Mason County","TX","",""
"TX-2010-11-03-78.tif","Mason County","TX","",""
"TX-2010-11-03-79.tif","Mason County","TX","",""
"TX-2010-11-03-80.tif","Mason County","TX","",""
"TX-2010-11-04-01.tif","Matagorda County","TX","2001","Typical pattern of soils and underlying material in the Laewest-Dacosta general soil map unit (Soil Survey of Matagorda County, Texas; 2001)."
"TX-2010-11-04-02.tif","Matagorda County","TX","2001","Typical pattern of soils and underlying material in the Brazoria-Norwood-Clemville general soil map unit (Soil Survey of Matagorda County, Texas; 2001)."
"TX-2010-11-04-03.tif","McLennan County","TX","2001","Pattern of soils in the Aledo-Eckrant general soil map unit (Soil Survey of McLennan County, Texas; 2001)."
"TX-2010-11-04-04.tif","McLennan County","TX","2001","Pattern of soils in the Wilson-Bremond-Mabank general soil map unit (Soil Survey of McLennan County, Texas; 2001)."
"TX-2010-11-04-05.tif","McLennan County","TX","2001","Pattern of soils in the Weswood-Yahola-Ships general soil map unit (Soil Survey of McLennan County, Texas; 2001)."
