file,survey_area,state,issue_date,caption,series
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-24.tif,Fauquier County,VA,,"Relationship of soils and landscape in the Culpeper Triassic Basin Siltstone (Soil Survey of Fauquier County, Virginia).","Albano, Clover, Dulles, Nestoria, Panorama, Penn"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-25.tif,Henry County,VA,,"Pattern of soils and parent material in the Cecil-Madison general soil map unit (Soil Survey of Henry County, Virginia).","Cecil, Madison"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-26.tif,Lee County,VA,2006,"Typical pattern of soils in the Appalachian Plateau portion of Lee County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to parent material and landform position (Soil Survey of Lee County, Virginia; 2006).","Alticrest, Berks, Bethesda, Fairpoint, Gilpin, Pineville, Sewell"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-27.tif,Lee County,VA,2006,"Typical pattern of soils in areas of Powell Mountain, Wallen Ridge, and Poor Valley Ridge. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to parent material and landform position (Soil Survey of Lee County, Virginia; 2006).","Beech Grove, Berks, Carbo, Tumbling, Wallen"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-28.tif,Lee County,VA,2006,"Typical pattern of soils that are underlain with limestone. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to parent material and landform position (Soil Survey of Lee County, Virginia; 2006).","Allegheny, Carbo, Chagrin, Frederick, Lobdell, Timberville, Watahala"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-29.tif,Rockbridge County,VA,,"Generalized diagram of a sequence of landforms along a river system underlain by shale bedrock in the western part of Rockbridge County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to parent material and landform position (Soil Survey of Rockbridge County, Virginia).","Alonzville, Cottonbend, Coursey, Derroc, Holly, Maurertown, Nicelytown, Philo, Pope, Purdy, Tygart"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-30.tif,Russell County,VA,2007,"Diagram of a sequence of landform positions in areas underlain with limestone, shale, and sandstone in Russell County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Russell County, Virginia; 2007).","Berks, Bland, Calvin, Carbo, Chagrin, Frederick, Lobdell, Marble, Orrville, Wallen, Watahala, Westmoreland, Wyrick"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-31.tif,Russell County,VA,2007,"Diagram of a sequence of landform positions in the Appalachian Plateau area of Russell County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Russell County, Virginia; 2007).","Berks, Cedarcreek, Gilpin, Grigsby, Highsplint, Highwall, Kaymine, Marrowbone, Matewan, Sewell, Shelocta, Stonecoal"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-32.tif,Russell County,VA,2007,"Diagram of a sequence of landform positions along the Clinch River in areas underlain with limestone and shale in Russell County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Russell County, Virginia; 2007).","Beech Grove, Benthole, Berks, Cliff, Grigsby, Lobdell, Orrville, Marble, Westmoreland, Wyrick"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-33.tif,Scott County,VA,2006,"Diagram of a sequence of landforms along the Clinch River in Scott County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Scott County, Virginia; 2006).","Ebbing, Gladehill, Holly, Maurertown, Mongle, Nicelytown"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-34.tif,Scott County,VA,2006,"Diagram of a sequence of landform positions in areas underlain with limestone in Scott County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Scott County, Virginia; 2006).","Carbo, Chagrin, Claiborne, Frederick, Marble, Watahala, Wyrick"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-35.tif,Scott County,VA,2006,"Diagram of a sequence of landform positions in the Appalachian Plateau area of Scott County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Scott County, Virginia; 2006).","Gilpin, Lily, Oriskany, Shelocta"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-36.tif,Washington County and the City of Bristol,VA,2006,"A sequence of landforms in areas underlain by limestone in Washington County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Washington County and the City of Bristol, Virginia; 2006).","Frederick, Hagerstown, Marble, Timberville, Watahala, Wyrick"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-37.tif,Washington County and the City of Bristol,VA,2006,"The local physiographic areas in Washington County: (I) Mountains; (II) Shale-Limestone Knobs: (III) Limestone Valley; and (IV) Shale Knobs (Soil Survey of Washington County and the City of Bristol, Virginia; 2006).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-10-01.tif,Bland County,VA,2006,"Diagram of a sequence of landform positions in the mountainous areas of Bland County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Bland County, Virginia; 2006).","Dekalb, Lily, Oriskany"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-10-02.tif,Bland County,VA,2006,"Diagram of a sequence of landform positions in areas underlain with limestone in Bland County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Bland County, Virginia; 2006).","Carbo, Frederick, Philo, Slabtown, Watahala"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-10-03.tif,Buchanan County,VA,2009,"Diagram of a sequence of residual, colluvial, and alluvial soils. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Buchanan County, Virginia; 2009).","Berks, Cloverlick, Cotaco, Gilpin, Highsplint, Marrowbone, Philo, Shelocta, Wharton"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-10-04.tif,Buchanan County,VA,2009,"An illustration of an area that has been surface-mined for coal that shows a sequence of native residual and colluvial soils, mine soils, rock outcrop, and multiple exposed highwalls. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position and geologic strata (Soil Survey of Buchanan County, Virginia; 2009).","Berks, Cedarcreek, Fiveblock, Gilpin, Highsplint, Kaymine, Marrowbone, Matewan, Sewell, Shelocta, Udorthents"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-10-05.tif,Buchanan County,VA,2009,"An illustration of an area that has been surface-mined for coal that shows a sequence of native residual and colluvial soils, mine soils, rock outcrop, and a single exposed highwall. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position and geologic strata (Soil Survey of Buchanan County, Virginia; 2009).","Cedarcreek, Gilpin, Highsplint, Kaymine, Marrowbone, Matewan, Sewell, Shelocta, Udorthents"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-10-06.tif,City of Chesapeake,VA,2007,"The relationship between relief and soils on Hickory Ridge (Soil Survey of the City of Chesapeake, Virginia; 2007).","Acredale, Chesapeake, Deloss, Dragston, Munden, Tomotley"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-10-07.tif,City of Chesapeake,VA,2007,"The dry edge effect on the water table of soils located in Northwest Park (Soil Survey of the City of Chesapeake, Virginia; 2007).","Acredale, Belhaven, Chapanoke, Dorovan, Yeopim"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-10-08.tif,City of Chesapeake,VA,2007,"The depth to a seasonal high water table in selected soils in the City of Chesapeake (Soil Survey of the City of Chesapeake, Virginia; 2007).","Bertie, Chesapeak, Munden, Nawney, Tomotely"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-01.tif,Dickenson County,VA,2009,"Diagram of a sequence of residual, colluvial, and alluvial soils. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Dickenson County, Virginia; 2009).","Berks, Clovertlick, Cotaco, Gilpin, Highsplint, Philo, Shelocta"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-02.tif,Dickenson County,VA,2009,"Illustration of an area that has been surface mined for coal, showing a sequence of native residual and colluvial soils, mine soils, rock outcrop, and multiple exposed highwalls. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position and geologic strata (Soil Survey of Dickenson County, Virginia; 2009).","Berks, Cedarcreek, Gilpin, Fiveblock, Highsplint, Kaymine, Marrowbone, Matewan, Sewell, Shelocta, Udorthents"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-03.tif,Dickenson County,VA,2009,"Illustration of an area that has been surface mined for coal, showing a sequence of native residual and colluvial soils, mine soils, rock outcrop, and a single exposed highwall. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position and geologic strata (Soil Survey of Dickenson County, Virginia; 2009).","Cedarcreek, Gilpin, Highsplint, Kaymine, Marrowbone, Matewan, Sewell, Shelocta, Udorthents"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-04.tif,Dickenson County,VA,2009,"An idealized cross-section of the north-central section of the survey area showing the relationship among landforms, geology, and soils. Geology adapted from “Geology of the Virginia Portion of the Clintwood and Jenkins East Quadrangles” (Diffenbach, 1988) (Soil Survey of Dickenson County, Virginia; 2009).","Alticrest, Berks, Gilpin, Highsplint, Marrowbone, Ramsey, Shelocta, Varilla"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-05.tif,Franklin County,VA,2009,"Model of Blue Ridge mountain, Piedmont hill, Piedmont upland, and river valley for Franklin County (Soil Survey of Franklin County, Virginia; 2009).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-06.tif,Franklin County,VA,2009,"Franklin County geology (Soil Survey of Franklin County, Virginia; 2009).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-07.tif,Lee County,VA,2006,"Typical pattern of soils in the Appalachian Plateau portion of Lee County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to parent material and landform position (Soil Survey of Lee County, Virginia; 2006).","Alticrest, Berks, Bethesda, Fairpoint, Gilpin, Pineville, Sewell"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-08.tif,Lee County,VA,2006,"Typical pattern of soils in areas of Powell Mountain, Wallen Ridge, and Poor Valley Ridge. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to parent material and landform position (Soil Survey of Lee County, Virginia; 2006).","Beech Grove, Berks, Carbo, Tumbling, Wallen"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-09.tif,Lee County,VA,2006,"Typical pattern of soils that are underlain with limestone. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to parent material and landform position (Soil Survey of Lee County, Virginia; 2006).","Allegheny, Carbo, Chagrin, Frederick, Lobdell, Timberville, Watahala"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-10.tif,Nelson County,VA,2010,"Cross section of the typical landforms and rock patterns in Nelson County (Soil Survey of Nelson County, Virginia; 2010).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-11.tif,Russell County,VA,2007,"Diagram of a sequence of landform positions in the Appalachian Plateau area of Russell County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Russell County, Virginia; 2007).","Berks, Cedarcreek, Gilpin, Grigsby, Highsplint, Kaymine, Marrowbone, Matewan, Sewell, Shelocta, Stonecoal"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2012-05-11-12.tif,Russell County,VA,2007,"Diagram of a sequence of landform positions along the Clinch River in areas underlain with limestone and shale in Russell County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Russell County, Virginia; 2007).","Beech Grove, Benthole, Berks, Grigsby, Lobdell, Marbie, Orrville, Westmoreland, Wyrick"
